mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,total_hpo_search_time_s,final_model_training_time_s
0.08734841346740722,0.05495468315701679,0.009386396408081055,0.005672334277799802,0.5492736444508451,{'alpha': np.float64(0.5492736444508451)},-1.0366644817184323,-1.030565744844631,-1.042991191969809,-1.0633681252149219,-1.0154200604999888,-1.0378019208495566,0.015717270908589286,3,8.690146923065186,0.032961368560791016
0.05341439247131348,0.02967763536703825,0.04377899169921875,0.04654772415864206,0.009669146694016025,{'alpha': np.float64(0.009669146694016025)},-1.0366524921709035,-1.0307128111882866,-1.0428802053328396,-1.063396496170992,-1.0156202435518287,-1.0378524496829702,0.015649038073824964,30,8.690146923065186,0.032961368560791016
0.11322207450866699,0.07843445870005565,0.013736104965209961,0.011933907116749172,0.0002406301832072095,{'alpha': np.float64(0.0002406301832072095)},-1.036652585081152,-1.0307161817740877,-1.042878633079194,-1.0633974398525732,-1.0156248163246286,-1.0378539312223272,0.01564763695109069,63,8.690146923065186,0.032961368560791016
0.03369383811950684,0.01335701075771004,0.0054377555847167965,0.0009284867868516228,0.007343344964174942,{'alpha': np.float64(0.007343344964174942)},-1.036652514031582,-1.030713639817522,-1.042879816180331,-1.063396727383872,-1.015621367762996,-1.0378528130352607,0.015648693183103503,34,8.690146923065186,0.032961368560791016
0.06864614486694336,0.049109690933168415,0.019789361953735353,0.01664490137341119,0.008935110590331868,{'alpha': np.float64(0.008935110590331868)},-1.0366524989955266,-1.0307130725093394,-1.0428800824214195,-1.0633965690320635,-1.0156205980916808,-1.0378525642100058,0.01564892927624532,32,8.690146923065186,0.032961368560791016
0.08462600708007813,0.06100177959652953,0.02676362991333008,0.021189812298419732,2.3858166771428864,{'alpha': np.float64(2.3858166771428864)},-1.0368794895250835,-1.0305224341961898,-1.0435587003311093,-1.0635279608712722,-1.015342440256032,-1.0379662050359373,0.015831012429686778,75,8.690146923065186,0.032961368560791016
0.049171972274780276,0.024519597477831123,0.019352531433105467,0.025970848817801276,0.6688747907702062,{'alpha': np.float64(0.6688747907702062)},-1.036671243468429,-1.030543956296829,-1.0430206237525026,-1.0633678975130938,-1.0153901509163545,-1.037798774389442,0.015729576507816808,1,8.690146923065186,0.032961368560791016
0.03254976272583008,0.0037307103914426755,0.006600189208984375,0.002228310011195834,21.051180519608735,{'alpha': np.float64(21.051180519608735)},-1.0405299245355761,-1.0352976998416705,-1.048683137658058,-1.0676027305169886,-1.0199946215682032,-1.0424216228240994,0.0156881735014827,90,8.690146923065186,0.032961368560791016
0.02965235710144043,0.0028691894723987003,0.006570339202880859,0.002690088616838685,0.06812233896860301,{'alpha': np.float64(0.06812233896860301)},-1.0366521676538847,-1.0306925840955334,-1.0428902640032096,-1.063391019179021,-1.0155927937260891,-1.0378437657315476,0.01565755002210105,20,8.690146923065186,0.032961368560791016
0.03138775825500488,0.007363722649295363,0.008781337738037109,0.0026692447097019286,0.00052187377767382,{'alpha': np.float64(0.00052187377767382)},-1.0366525821447397,-1.0307160807933315,-1.0428786797732181,-1.0633974114583422,-1.015624679332466,-1.0378538867004194,0.0156476788597753,55,8.690146923065186,0.032961368560791016
0.07501487731933594,0.025751675046993407,0.024419689178466798,0.018423487781393865,1.9031311745086963,{'alpha': np.float64(1.9031311745086963)},-1.0368043950452228,-1.0304849538864496,-1.0433919303217405,-1.0634586598050622,-1.0152998746766193,-1.0378879627470188,0.015813630759113993,73,8.690146923065186,0.032961368560791016
0.053365898132324216,0.025122966889522928,0.018787288665771486,0.011045293663517981,3.6703737625293917,{'alpha': np.float64(3.6703737625293917)},-1.0371164235509827,-1.0307230965172531,-1.0440265853124329,-1.063767351048951,-1.0155783389367004,-1.0382423590732641,0.015852112398553678,77,8.690146923065186,0.032961368560791016
0.05615653991699219,0.013534839492311372,0.01358170509338379,0.014022926513535934,0.23316490638960644,{'alpha': np.float64(0.23316490638960644)},-1.0366534968128664,-1.0306414325252702,-1.0429214173144146,-1.063378884934308,-1.0155232957416893,-1.0378237054657098,0.015680029148608336,11,8.690146923065186,0.032961368560791016
0.04030776023864746,0.002665786729790077,0.0073489189147949215,0.002539182871484995,4.22477008902637,{'alpha': np.float64(4.22477008902637)},-1.037229461027924,-1.030840710809881,-1.0442320124145337,-1.063886959471327,-1.0157155745877937,-1.0383809436622917,0.015853654638620415,78,8.690146923065186,0.032961368560791016
0.07366042137145996,0.04786826462441353,0.015625953674316406,0.010807933352176903,0.0917853943525156,{'alpha': np.float64(0.0917853943525156)},-1.0366521574880914,-1.0306847179418377,-1.0428944854201865,-1.0633889818742182,-1.0155821144857722,-1.0378404914420212,0.01566091182015823,19,8.690146923065186,0.032961368560791016
0.05548791885375977,0.02906632500175599,0.008502197265625,0.0029328134013939856,0.1368979599359221,{'alpha': np.float64(0.1368979599359221)},-1.036652327389671,-1.0306702238846586,-1.0429027655202336,-1.0633853785671126,-1.0155624300140411,-1.0378346250751433,0.015667189898980718,15,8.690146923065186,0.032961368560791016
0.06483974456787109,0.04335964614779414,0.024603271484375,0.02200612513357305,0.03674904945305326,{'alpha': np.float64(0.03674904945305326)},-1.03665228832545,-1.0307032981622761,-1.0428847991346382,-1.0633938793789206,-1.0156073354382043,-1.0378483200878978,0.015653018553376332,24,8.690146923065186,0.032961368560791016
0.05450420379638672,0.024549992593365502,0.006799554824829102,0.0014558713338771996,0.00014207404990676056,{'alpha': np.float64(0.00014207404990676056)},-1.0366525861125628,-1.0307162171671584,-1.0428786167192037,-1.063397449806331,-1.0156248643393744,-1.037853946828926,0.015647622263369913,68,8.690146923065186,0.032961368560791016
0.030600547790527344,0.00276681992666126,0.00860910415649414,0.0017713798018709015,0.00044396482429275296,{'alpha': np.float64(0.00044396482429275296)},-1.036652582957155,-1.030716108763898,-1.0428786668369663,-1.0633974193224853,-1.0156247172778314,-1.0378538990316672,0.015647667251109436,57,8.690146923065186,0.032961368560791016
